id,ad_id,name,category,impressions,clicks,click_rate,,,,,name_id,name,,category_id,category
940923,288489,Hewlett-Packard Company,Children,708,18,0.025423729,,,,,,,,,
862515,931177,MSNBC,Sports,809,17,0.021013597,,,,,,,,,
595707,331415,illycaffè,Children,204,13,0.06372549,,,,,,,,,
497580,517458,Ebro Foods,Books,491,12,0.024439919,,,,,,,,,
280067,708007,Hewlett-Packard Company,Online,968,8,0.008264463,,,,,,,,,
871885,384407,illycaffè,Stores,786,21,0.026717557,,,,,,,,,
493479,940922,Heaven Hill Distilleries,Books,164,45,0.274390244,,,,,,,,,
994829,517314,Wendy's Restuarant,Media,460,5,0.010869565,,,,,,,,,
721323,340287,Heaven Hill Distilleries,Auto,362,7,0.019337017,,,,,,,,,
280562,911664,Heaven Hill Distilleries,Online,894,36,0.040268456,,,,,,,,,
435649,324377,American Express,Sports,15,49,3.266666667,,,,,,,,,
433998,624521,HBO_,Sports,510,8,0.015686275,,,,,,,,,
838519,252994,Hewlett-Packard Company,Dealership,74,34,0.459459459,,,,,,,,,
583926,713046,LA Metro Constuction,Online,876,3,0.003424658,,,,,,,,,
538509,834193,Hewlett-Packard Company,University,474,44,0.092827004,,,,,,,,,
97406,616946,Hewlett-Packard Company,Books,218,20,0.091743119,,,,,,,,,
252934,645682,Heaven Hill Distilleries,Children,32,5,0.15625,,,,,,,,,
698785,377932,LA Metro Constuction,Sports,210,38,0.180952381,,,,,,,,,
814996,724795,Heaven Hill Distilleries,Television,775,9,0.011612903,,,,,,,,,
188848,412280,American Express,Dealership,969,48,0.049535604,,,,,,,,,
287186,966388,Heaven Hill Distilleries,Online,419,5,0.011933174,,,,,,,,,
741333,117720,HBO_,Stores,816,19,0.023284314,,,,,,,,,
279541,49741,American Express,Media,768,30,0.0390625,,,,,,,,,
119548,51342,Online Marketing Group - Ad,Children,621,46,0.074074074,,,,,,,,,
46545,922727,Online Marketing Group - Ad,University,441,43,0.097505669,,,,,,,,,
568572,788454,Ebro Foods,Television,900,45,0.05,,,,,,,,,
168590,512910,Hewlett-Packard Company,University,723,36,0.049792531,,,,,,,,,
690057,621697,Hewlett-Packard Company,University,537,10,0.018621974,,,,,,,,,
355956,329724,Hewlett-Packard Company,Stores,324,29,0.089506173,,,,,,,,,
809165,78101,Wendy's Restuarant,Auto,704,43,0.061079545,,,,,,,,,
120701,150462,HBO_,Television,624,26,0.041666667,,,,,,,,,
977728,777620,Online Marketing Group - Ad,Children,908,1,0.001101322,,,,,,,,,
207120,952447,Online Marketing Group - Ad,Books,186,15,0.080645161,,,,,,,,,
108968,305701,LA Metro Constuction,Sports,201,43,0.213930348,,,,,,,,,
810628,812283,illycaffè,Dealership,806,22,0.027295285,,,,,,,,,
99835,134707,MSNBC,Television,796,22,0.027638191,,,,,,,,,
101755,327605,illycaffè,Online,779,37,0.047496791,,,,,,,,,
265585,28278,Hewlett-Packard Company,Sports,26,39,1.5,,,,,,,,,
840667,993132,Wendy's Restuarant,University,859,11,0.012805588,,,,,,,,,
169218,680297,illycaffè,Television,667,41,0.061469265,,,,,,,,,
680844,321288,Wendy's Restuarant,Auto,761,3,0.003942181,,,,,,,,,
178213,529802,Wendy's Restuarant,University,405,35,0.086419753,,,,,,,,,
672866,374158,LA Metro Constuction,University,278,4,0.014388489,,,,,,,,,
223060,75199,Heaven Hill Distilleries,Sports,204,2,0.009803922,,,,,,,,,
949736,923128,Heaven Hill Distilleries,Media,666,26,0.039039039,,,,,,,,,
87957,4016,American Express,Dealership,707,50,0.070721358,,,,,,,,,
979284,221248,Ebro Foods,Online,775,48,0.061935484,,,,,,,,,
387774,243167,Wendy's Restuarant,Sports,274,4,0.01459854,,,,,,,,,
235678,339759,Ebro Foods,Online,225,11,0.048888889,,,,,,,,,
835642,254392,American Express,University,808,31,0.038366337,,,,,,,,,
53884,559625,American Express,Television,333,21,0.063063063,,,,,,,,,
732247,54775,American Express,Sports,318,0,0,,,,,,,,,
277517,825289,Online Marketing Group - Ad,University,314,21,0.066878981,,,,,,,,,
132877,398828,HBO_,Dealership,155,41,0.264516129,,,,,,,,,
633644,847605,Ebro Foods,Books,366,3,0.008196721,,,,,,,,,
874177,64286,illycaffè,Stores,645,1,0.001550388,,,,,,,,,
416787,568439,American Express,Television,498,43,0.086345382,,,,,,,,,
471621,378851,Wendy's Restuarant,Sports,163,5,0.030674847,,,,,,,,,
962676,503453,Ebro Foods,Auto,689,33,0.047895501,,,,,,,,,
558885,166810,LA Metro Constuction,Sports,719,13,0.018080668,,,,,,,,,
659443,590427,Heaven Hill Distilleries,Auto,167,4,0.023952096,,,,,,,,,
44002,835084,Online Marketing Group - Ad,Media,669,9,0.013452915,,,,,,,,,
263572,330942,illycaffè,Television,205,14,0.068292683,,,,,,,,,
5081,203743,HBO_,Sports,207,38,0.183574879,,,,,,,,,
338098,913605,illycaffè,Auto,803,42,0.052303861,,,,,,,,,
972899,865515,illycaffè,Stores,193,6,0.031088083,,,,,,,,,
125079,503689,Online Marketing Group - Ad,Sports,134,1,0.007462687,,,,,,,,,
395908,823217,LA Metro Constuction,Dealership,830,13,0.015662651,,,,,,,,,
287488,809881,Ebro Foods,University,287,45,0.156794425,,,,,,,,,
97343,887965,illycaffè,Sports,933,19,0.020364416,,,,,,,,,
267032,77176,Ebro Foods,Media,901,35,0.038845727,,,,,,,,,
882896,126328,LA Metro Constuction,University,689,44,0.063860668,,,,,,,,,
44844,157921,Heaven Hill Distilleries,Dealership,198,10,0.050505051,,,,,,,,,
504120,706346,illycaffè,Auto,405,7,0.017283951,,,,,,,,,
951042,414387,Wendy's Restuarant,University,98,36,0.367346939,,,,,,,,,
641616,704538,American Express,Auto,422,43,0.101895735,,,,,,,,,
175603,688643,Hewlett-Packard Company,University,734,11,0.014986376,,,,,,,,,
131137,842339,LA Metro Constuction,Dealership,979,40,0.040858018,,,,,,,,,
613005,96804,Heaven Hill Distilleries,Online,113,47,0.415929204,,,,,,,,,
677211,604051,Wendy's Restuarant,Books,471,24,0.050955414,,,,,,,,,
79216,282861,Ebro Foods,Sports,362,22,0.060773481,,,,,,,,,
497072,918975,Heaven Hill Distilleries,Dealership,18,2,0.111111111,,,,,,,,,
83358,979260,Ebro Foods,Stores,104,39,0.375,,,,,,,,,
385706,231079,Online Marketing Group - Ad,Children,625,37,0.0592,,,,,,,,,
472272,755203,illycaffè,University,284,48,0.169014085,,,,,,,,,
396138,309726,Online Marketing Group - Ad,University,152,24,0.157894737,,,,,,,,,
75887,45562,Online Marketing Group - Ad,University,992,9,0.009072581,,,,,,,,,
819988,505546,LA Metro Constuction,Media,259,1,0.003861004,,,,,,,,,
914203,428663,LA Metro Constuction,Online,951,7,0.007360673,,,,,,,,,
452366,962226,LA Metro Constuction,Dealership,9,41,4.555555556,,,,,,,,,
852716,220486,HBO_,Media,206,4,0.019417476,,,,,,,,,
199953,96272,Ebro Foods,Television,434,30,0.069124424,,,,,,,,,
440633,201346,Wendy's Restuarant,Online,629,17,0.027027027,,,,,,,,,
104664,100405,American Express,Books,612,14,0.022875817,,,,,,,,,
63842,301093,Online Marketing Group - Ad,Media,671,43,0.064083458,,,,,,,,,
634831,233801,Online Marketing Group - Ad,Television,702,35,0.04985755,,,,,,,,,
644191,949743,LA Metro Constuction,Books,118,25,0.211864407,,,,,,,,,
909901,353075,Hewlett-Packard Company,Stores,608,20,0.032894737,,,,,,,,,
169967,451726,illycaffè,University,580,0,0,,,,,,,,,
381539,393086,illycaffè,University,719,4,0.005563282,,,,,,,,,
855269,192791,LA Metro Constuction,University,850,14,0.016470588,,,,,,,,,
648330,624221,MSNBC,University,824,32,0.038834951,,,,,,,,,
613138,868859,American Express,Dealership,388,2,0.005154639,,,,,,,,,
844971,127284,Ebro Foods,Dealership,79,42,0.53164557,,,,,,,,,
569247,809352,LA Metro Constuction,Sports,515,27,0.052427184,,,,,,,,,
954134,555736,illycaffè,University,389,1,0.002570694,,,,,,,,,
228292,757691,Online Marketing Group - Ad,Online,85,33,0.388235294,,,,,,,,,
885257,255445,Heaven Hill Distilleries,Books,524,47,0.089694656,,,,,,,,,
110048,185315,American Express,Books,890,45,0.050561798,,,,,,,,,
578446,781863,illycaffè,Sports,951,42,0.044164038,,,,,,,,,
933511,764645,Hewlett-Packard Company,Dealership,659,15,0.02276176,,,,,,,,,
937180,188062,MSNBC,Books,157,24,0.152866242,,,,,,,,,
149112,257444,HBO_,Books,379,7,0.018469657,,,,,,,,,
413196,350609,American Express,Auto,256,14,0.0546875,,,,,,,,,
743600,567799,Ebro Foods,Dealership,581,5,0.008605852,,,,,,,,,
477432,785855,Hewlett-Packard Company,Online,639,15,0.023474178,,,,,,,,,
528678,62208,MSNBC,Media,367,6,0.016348774,,,,,,,,,
479993,800715,Wendy's Restuarant,Children,794,37,0.046599496,,,,,,,,,
181513,83843,American Express,Dealership,905,50,0.055248619,,,,,,,,,
756409,657271,Ebro Foods,University,596,21,0.035234899,,,,,,,,,
439823,385953,illycaffè,Auto,793,21,0.026481715,,,,,,,,,
360569,46273,Heaven Hill Distilleries,Media,827,46,0.055622733,,,,,,,,,
256698,181756,Online Marketing Group - Ad,Online,821,18,0.021924482,,,,,,,,,
853082,442499,American Express,Dealership,410,41,0.1,,,,,,,,,
764961,187322,HBO_,Sports,213,46,0.215962441,,,,,,,,,
554516,617923,Ebro Foods,Children,568,46,0.080985915,,,,,,,,,
118441,197576,LA Metro Constuction,Dealership,820,44,0.053658537,,,,,,,,,
410002,483264,Online Marketing Group - Ad,Books,159,34,0.213836478,,,,,,,,,
661571,92105,HBO_,Media,39,8,0.205128205,,,,,,,,,
827160,778425,Ebro Foods,Television,228,28,0.122807018,,,,,,,,,
647482,369529,American Express,Auto,50,38,0.76,,,,,,,,,
258478,134717,Wendy's Restuarant,Online,885,20,0.02259887,,,,,,,,,
663381,812851,Online Marketing Group - Ad,Online,964,0,0,,,,,,,,,
525347,79936,Heaven Hill Distilleries,Books,268,16,0.059701493,,,,,,,,,
561671,810710,Ebro Foods,Books,168,6,0.035714286,,,,,,,,,
75579,222933,American Express,Auto,953,45,0.047219307,,,,,,,,,
142134,30069,illycaffè,Stores,552,12,0.02173913,,,,,,,,,
697895,959203,Hewlett-Packard Company,Books,428,34,0.079439252,,,,,,,,,
31964,945967,illycaffè,Media,77,7,0.090909091,,,,,,,,,
2712,73026,Wendy's Restuarant,Television,392,47,0.119897959,,,,,,,,,
403121,764401,HBO_,Sports,386,40,0.103626943,,,,,,,,,
873213,680748,illycaffè,University,958,43,0.044885177,,,,,,,,,
373925,459280,illycaffè,Auto,46,50,1.086956522,,,,,,,,,
102007,597057,Ebro Foods,Children,332,30,0.090361446,,,,,,,,,
852808,388551,Ebro Foods,Sports,898,28,0.031180401,,,,,,,,,
985000,403350,MSNBC,Online,621,17,0.027375201,,,,,,,,,
733843,534570,Ebro Foods,Books,372,33,0.088709677,,,,,,,,,
597576,300181,MSNBC,Books,5,36,7.2,,,,,,,,,
368409,57037,Heaven Hill Distilleries,Auto,756,8,0.010582011,,,,,,,,,
793053,881709,Heaven Hill Distilleries,University,348,34,0.097701149,,,,,,,,,
400989,556822,Heaven Hill Distilleries,Children,886,31,0.034988713,,,,,,,,,
225518,251711,Ebro Foods,Dealership,396,14,0.035353535,,,,,,,,,
149239,103444,LA Metro Constuction,Dealership,635,18,0.028346457,,,,,,,,,
402928,394262,Hewlett-Packard Company,Television,577,48,0.083188908,,,,,,,,,
759173,506383,Hewlett-Packard Company,Media,513,31,0.06042885,,,,,,,,,
285013,870126,HBO_,Auto,945,26,0.027513228,,,,,,,,,
382932,168644,MSNBC,University,345,37,0.107246377,,,,,,,,,
479853,26638,HBO_,Media,188,43,0.228723404,,,,,,,,,
779393,495668,Heaven Hill Distilleries,Online,510,25,0.049019608,,,,,,,,,
640525,546659,MSNBC,Auto,487,36,0.073921971,,,,,,,,,
798237,344853,HBO_,Sports,975,48,0.049230769,,,,,,,,,
793651,455267,Hewlett-Packard Company,University,369,32,0.086720867,,,,,,,,,
792455,218230,illycaffè,Books,62,11,0.177419355,,,,,,,,,
520498,153414,Heaven Hill Distilleries,University,541,49,0.090573013,,,,,,,,,
458585,273650,MSNBC,Auto,344,28,0.081395349,,,,,,,,,
446560,631396,illycaffè,Stores,567,3,0.005291005,,,,,,,,,
303522,739858,Hewlett-Packard Company,University,443,26,0.058690745,,,,,,,,,
859140,447925,illycaffè,Television,530,16,0.030188679,,,,,,,,,
771520,427166,Heaven Hill Distilleries,Children,958,19,0.019832985,,,,,,,,,
931236,842787,American Express,Sports,520,44,0.084615385,,,,,,,,,
211346,546938,LA Metro Constuction,Online,217,2,0.00921659,,,,,,,,,
100885,525595,MSNBC,Children,970,27,0.027835052,,,,,,,,,
552257,69033,LA Metro Constuction,Television,768,28,0.036458333,,,,,,,,,
708991,175955,Wendy's Restuarant,Television,258,46,0.178294574,,,,,,,,,
985842,950967,MSNBC,Dealership,624,50,0.080128205,,,,,,,,,
355573,58543,LA Metro Constuction,Books,686,11,0.016034985,,,,,,,,,
450866,88869,illycaffè,Sports,138,3,0.02173913,,,,,,,,,
190046,919306,Heaven Hill Distilleries,Stores,50,7,0.14,,,,,,,,,
643568,107274,MSNBC,Stores,753,23,0.030544489,,,,,,,,,
805611,148409,Hewlett-Packard Company,Stores,43,18,0.418604651,,,,,,,,,
613652,563425,Ebro Foods,Sports,611,43,0.070376432,,,,,,,,,
513269,784173,Wendy's Restuarant,Auto,604,41,0.067880795,,,,,,,,,
716588,274153,Hewlett-Packard Company,Dealership,227,10,0.044052863,,,,,,,,,
238370,600036,Hewlett-Packard Company,Television,404,32,0.079207921,,,,,,,,,
234081,448461,Online Marketing Group - Ad,Stores,422,35,0.082938389,,,,,,,,,
623531,323535,LA Metro Constuction,Television,570,45,0.078947368,,,,,,,,,
503692,219043,LA Metro Constuction,Dealership,184,16,0.086956522,,,,,,,,,
139364,4621,HBO_,Media,486,8,0.016460905,,,,,,,,,
255343,426323,Online Marketing Group - Ad,Auto,912,39,0.042763158,,,,,,,,,
501089,688418,Wendy's Restuarant,Online,303,12,0.03960396,,,,,,,,,
455159,734652,LA Metro Constuction,Television,350,9,0.025714286,,,,,,,,,
883864,776760,HBO_,Auto,945,20,0.021164021,,,,,,,,,
524846,484172,MSNBC,Stores,382,20,0.052356021,,,,,,,,,
809464,958144,illycaffè,Online,560,41,0.073214286,,,,,,,,,
804830,355119,MSNBC,Online,428,12,0.028037383,,,,,,,,,
393083,358940,MSNBC,Dealership,748,42,0.056149733,,,,,,,,,
84332,527797,MSNBC,University,897,11,0.012263099,,,,,,,,,
72519,336173,MSNBC,Dealership,39,13,0.333333333,,,,,,,,,
805303,771410,Hewlett-Packard Company,Auto,179,43,0.240223464,,,,,,,,,
786073,867297,Heaven Hill Distilleries,Books,830,10,0.012048193,,,,,,,,,
196359,181669,Heaven Hill Distilleries,University,908,29,0.031938326,,,,,,,,,
851399,73702,Online Marketing Group - Ad,Sports,645,41,0.063565891,,,,,,,,,
612945,231661,Online Marketing Group - Ad,Auto,813,22,0.027060271,,,,,,,,,
433429,257180,MSNBC,Sports,505,23,0.045544554,,,,,,,,,
502034,745634,illycaffè,Auto,815,42,0.051533742,,,,,,,,,
514519,782530,Hewlett-Packard Company,Books,645,42,0.065116279,,,,,,,,,
68699,181556,Ebro Foods,Dealership,94,18,0.191489362,,,,,,,,,
897084,791647,LA Metro Constuction,Stores,383,39,0.101827676,,,,,,,,,
365358,285133,American Express,Auto,658,38,0.05775076,,,,,,,,,
768683,886080,Wendy's Restuarant,Online,633,12,0.018957346,,,,,,,,,
767935,826036,Hewlett-Packard Company,Stores,384,36,0.09375,,,,,,,,,
213698,737668,Hewlett-Packard Company,Media,659,17,0.025796662,,,,,,,,,
898576,716230,Ebro Foods,Books,42,9,0.214285714,,,,,,,,,
422752,695263,Wendy's Restuarant,Dealership,56,44,0.785714286,,,,,,,,,
627188,578130,Hewlett-Packard Company,Television,132,44,0.333333333,,,,,,,,,
179599,976924,LA Metro Constuction,Auto,566,32,0.056537102,,,,,,,,,
135824,569508,Heaven Hill Distilleries,Media,944,22,0.023305085,,,,,,,,,
592630,595933,Heaven Hill Distilleries,Media,615,19,0.030894309,,,,,,,,,
733937,756992,Heaven Hill Distilleries,University,363,35,0.096418733,,,,,,,,,
514578,66995,Hewlett-Packard Company,Online,396,7,0.017676768,,,,,,,,,
944189,599375,MSNBC,Stores,980,47,0.047959184,,,,,,,,,
388563,490776,LA Metro Constuction,Dealership,925,22,0.023783784,,,,,,,,,
887657,305794,Ebro Foods,Media,635,47,0.074015748,,,,,,,,,
542677,623724,illycaffè,Dealership,149,15,0.100671141,,,,,,,,,
118980,972151,HBO_,Dealership,567,26,0.045855379,,,,,,,,,
46041,658130,HBO_,Books,889,2,0.002249719,,,,,,,,,
317127,552276,HBO_,Media,583,16,0.027444254,,,,,,,,,
382914,843131,American Express,Online,927,32,0.034519957,,,,,,,,,
498839,521755,Heaven Hill Distilleries,Online,492,33,0.067073171,,,,,,,,,
204150,885486,HBO_,Dealership,89,45,0.505617978,,,,,,,,,
273640,396375,MSNBC,Media,219,40,0.182648402,,,,,,,,,
162365,579237,Ebro Foods,University,420,27,0.064285714,,,,,,,,,
453200,635698,Hewlett-Packard Company,Books,401,6,0.014962594,,,,,,,,,
335757,780223,Heaven Hill Distilleries,Online,582,29,0.049828179,,,,,,,,,
425693,593486,HBO_,Sports,860,11,0.012790698,,,,,,,,,
591782,888095,MSNBC,University,710,6,0.008450704,,,,,,,,,
937276,316065,LA Metro Constuction,Books,611,10,0.016366612,,,,,,,,,
587722,969546,LA Metro Constuction,Dealership,686,43,0.062682216,,,,,,,,,
703024,664297,Wendy's Restuarant,Children,449,28,0.062360802,,,,,,,,,
417324,274193,American Express,Sports,772,2,0.002590674,,,,,,,,,
29205,79794,MSNBC,Children,613,48,0.078303426,,,,,,,,,
701833,401116,American Express,Media,150,32,0.213333333,,,,,,,,,
581473,343510,HBO_,Books,178,23,0.129213483,,,,,,,,,
130076,37989,Online Marketing Group - Ad,University,325,28,0.086153846,,,,,,,,,
536744,464926,MSNBC,University,778,5,0.006426735,,,,,,,,,
750166,211769,Wendy's Restuarant,Media,56,26,0.464285714,,,,,,,,,
850016,624092,Ebro Foods,Television,555,32,0.057657658,,,,,,,,,
490101,192506,LA Metro Constuction,Books,203,5,0.024630542,,,,,,,,,
125645,452249,MSNBC,Auto,977,0,0,,,,,,,,,
543369,514260,HBO_,Books,806,11,0.013647643,,,,,,,,,
447132,35949,Hewlett-Packard Company,University,452,35,0.077433628,,,,,,,,,
290290,679392,MSNBC,Online,554,42,0.075812274,,,,,,,,,
595786,865395,LA Metro Constuction,Dealership,379,16,0.042216359,,,,,,,,,
662149,79191,Heaven Hill Distilleries,Sports,465,33,0.070967742,,,,,,,,,
854616,885255,Online Marketing Group - Ad,Auto,365,25,0.068493151,,,,,,,,,
760270,585162,American Express,Sports,612,19,0.031045752,,,,,,,,,
230787,504667,HBO_,Online,278,0,0,,,,,,,,,
612780,222640,illycaffè,Stores,629,38,0.060413355,,,,,,,,,
389682,736808,LA Metro Constuction,Online,624,37,0.059294872,,,,,,,,,
476328,413941,American Express,Online,455,40,0.087912088,,,,,,,,,
125593,650738,American Express,Auto,709,1,0.001410437,,,,,,,,,
466591,90726,Online Marketing Group - Ad,Dealership,324,2,0.00617284,,,,,,,,,
75672,912145,Ebro Foods,Children,199,41,0.206030151,,,,,,,,,
466342,539460,illycaffè,Stores,988,17,0.017206478,,,,,,,,,
156885,538285,Wendy's Restuarant,Media,806,49,0.060794045,,,,,,,,,
307994,180636,Heaven Hill Distilleries,Dealership,380,25,0.065789474,,,,,,,,,
299618,365839,Ebro Foods,Dealership,372,49,0.13172043,,,,,,,,,
590380,221987,Ebro Foods,Television,376,25,0.066489362,,,,,,,,,
467070,266065,Online Marketing Group - Ad,Media,807,39,0.048327138,,,,,,,,,
73283,726943,Hewlett-Packard Company,University,161,34,0.211180124,,,,,,,,,
29948,449241,Heaven Hill Distilleries,Media,76,2,0.026315789,,,,,,,,,
909174,417335,Heaven Hill Distilleries,Books,404,48,0.118811881,,,,,,,,,
160196,956902,MSNBC,Children,433,47,0.108545035,,,,,,,,,
441156,741027,MSNBC,Dealership,196,19,0.096938776,,,,,,,,,
439920,383123,Online Marketing Group - Ad,Online,347,25,0.07204611,,,,,,,,,
773407,640985,HBO_,Sports,172,12,0.069767442,,,,,,,,,
943279,180880,illycaffè,Television,856,5,0.005841121,,,,,,,,,
942757,921620,American Express,Media,448,17,0.037946429,,,,,,,,,
920919,976788,Ebro Foods,Stores,942,40,0.042462845,,,,,,,,,
122054,414128,MSNBC,Dealership,694,36,0.051873199,,,,,,,,,
322818,490410,American Express,Television,177,18,0.101694915,,,,,,,,,
158562,489133,HBO_,Sports,125,3,0.024,,,,,,,,,
12847,9932,Hewlett-Packard Company,Online,833,24,0.028811525,,,,,,,,,
166770,73740,LA Metro Constuction,Stores,678,43,0.063421829,,,,,,,,,
771825,793252,Heaven Hill Distilleries,Children,347,46,0.132564841,,,,,,,,,
834761,525439,Ebro Foods,Sports,298,39,0.130872483,,,,,,,,,
965961,260478,MSNBC,Online,69,29,0.420289855,,,,,,,,,
624628,952701,LA Metro Constuction,Sports,930,15,0.016129032,,,,,,,,,
681639,715657,Wendy's Restuarant,Auto,250,31,0.124,,,,,,,,,
510566,469181,LA Metro Constuction,Television,498,15,0.030120482,,,,,,,,,
866683,605011,American Express,Books,656,49,0.074695122,,,,,,,,,
439395,493485,HBO_,Online,603,36,0.059701493,,,,,,,,,
708167,440910,LA Metro Constuction,Children,365,25,0.068493151,,,,,,,,,
266555,15764,American Express,Books,231,1,0.004329004,,,,,,,,,
210660,498970,MSNBC,Dealership,754,20,0.026525199,,,,,,,,,
62142,300791,illycaffè,Television,370,33,0.089189189,,,,,,,,,
399232,190072,Heaven Hill Distilleries,University,448,22,0.049107143,,,,,,,,,
778767,130782,Wendy's Restuarant,Auto,816,46,0.056372549,,,,,,,,,
190690,124091,LA Metro Constuction,Sports,230,34,0.147826087,,,,,,,,,
438304,963205,Wendy's Restuarant,Media,37,49,1.324324324,,,,,,,,,
246353,94674,Online Marketing Group - Ad,Books,867,48,0.055363322,,,,,,,,,
229595,149019,Wendy's Restuarant,Books,264,21,0.079545455,,,,,,,,,
406143,70184,American Express,Stores,816,17,0.020833333,,,,,,,,,
153605,33982,Heaven Hill Distilleries,Children,293,12,0.040955631,,,,,,,,,
279258,764835,Wendy's Restuarant,Media,318,16,0.050314465,,,,,,,,,
173424,391597,Online Marketing Group - Ad,Dealership,424,6,0.014150943,,,,,,,,,
269703,958456,Heaven Hill Distilleries,Television,809,46,0.056860321,,,,,,,,,
74648,910376,Ebro Foods,Media,797,41,0.051442911,,,,,,,,,
643567,709406,Wendy's Restuarant,Sports,674,18,0.026706231,,,,,,,,,
793495,890736,American Express,Books,196,33,0.168367347,,,,,,,,,
823753,465921,LA Metro Constuction,Dealership,117,25,0.213675214,,,,,,,,,
789225,117154,American Express,Sports,719,39,0.054242003,,,,,,,,,
665169,20596,Heaven Hill Distilleries,Media,70,29,0.414285714,,,,,,,,,
918384,970826,Heaven Hill Distilleries,Dealership,262,38,0.145038168,,,,,,,,,
465265,969840,American Express,Children,353,4,0.011331445,,,,,,,,,
711908,349306,illycaffè,Sports,85,10,0.117647059,,,,,,,,,
95720,180974,Ebro Foods,University,125,4,0.032,,,,,,,,,
974188,572261,Online Marketing Group - Ad,University,541,2,0.003696858,,,,,,,,,
884836,516269,Hewlett-Packard Company,University,476,4,0.008403361,,,,,,,,,
394504,686782,Wendy's Restuarant,Auto,874,46,0.052631579,,,,,,,,,
84853,206562,Ebro Foods,Auto,562,0,0,,,,,,,,,
121082,748135,Online Marketing Group - Ad,Television,723,28,0.038727524,,,,,,,,,
610001,212313,Heaven Hill Distilleries,Dealership,493,34,0.068965517,,,,,,,,,
558226,104703,MSNBC,Stores,81,1,0.012345679,,,,,,,,,
794113,915290,Heaven Hill Distilleries,Media,460,31,0.067391304,,,,,,,,,
465272,669184,Hewlett-Packard Company,Media,186,29,0.155913978,,,,,,,,,
781781,284542,American Express,Auto,510,46,0.090196078,,,,,,,,,
560945,795307,illycaffè,Dealership,324,45,0.138888889,,,,,,,,,
629946,372634,Online Marketing Group - Ad,Online,554,35,0.063176895,,,,,,,,,
209889,521557,Heaven Hill Distilleries,Media,286,30,0.104895105,,,,,,,,,
933756,978311,Wendy's Restuarant,Children,753,0,0,,,,,,,,,
866803,151374,MSNBC,Media,642,0,0,,,,,,,,,
703032,421029,LA Metro Constuction,Sports,699,40,0.057224607,,,,,,,,,
202615,508557,LA Metro Constuction,University,72,27,0.375,,,,,,,,,
627670,991345,HBO_,Children,447,42,0.093959732,,,,,,,,,
440544,959590,Heaven Hill Distilleries,Television,168,12,0.071428571,,,,,,,,,
741822,606127,American Express,Books,766,40,0.052219321,,,,,,,,,
824246,21644,Wendy's Restuarant,Auto,591,47,0.079526227,,,,,,,,,
302176,161446,American Express,Dealership,242,20,0.082644628,,,,,,,,,
208634,725688,Ebro Foods,Online,435,13,0.029885057,,,,,,,,,
340126,97567,American Express,Television,967,37,0.038262668,,,,,,,,,
588212,124358,LA Metro Constuction,Media,531,26,0.048964218,,,,,,,,,
82620,810038,Hewlett-Packard Company,Books,640,23,0.0359375,,,,,,,,,
863113,560802,Wendy's Restuarant,Television,765,0,0,,,,,,,,,
216504,729422,Wendy's Restuarant,Stores,449,0,0,,,,,,,,,
234502,559523,Online Marketing Group - Ad,Auto,585,9,0.015384615,,,,,,,,,
569809,564557,Online Marketing Group - Ad,Dealership,768,32,0.041666667,,,,,,,,,
333423,50378,Heaven Hill Distilleries,Auto,160,19,0.11875,,,,,,,,,
319169,458573,Ebro Foods,Dealership,306,0,0,,,,,,,,,
994150,950434,HBO_,Auto,65,15,0.230769231,,,,,,,,,
935124,258478,Online Marketing Group - Ad,Auto,177,41,0.231638418,,,,,,,,,
473425,560758,illycaffè,Auto,942,33,0.035031847,,,,,,,,,
903163,592563,Online Marketing Group - Ad,Television,252,18,0.071428571,,,,,,,,,
961134,914587,Hewlett-Packard Company,Sports,506,46,0.090909091,,,,,,,,,
181907,672697,HBO_,University,452,9,0.019911504,,,,,,,,,
42366,874762,Wendy's Restuarant,Media,408,17,0.041666667,,,,,,,,,
923748,339884,Wendy's Restuarant,Children,669,30,0.044843049,,,,,,,,,
104431,77327,HBO_,Online,276,36,0.130434783,,,,,,,,,
922016,222880,Heaven Hill Distilleries,Television,293,37,0.126279863,,,,,,,,,
439530,57686,HBO_,Sports,89,47,0.528089888,,,,,,,,,
152947,248148,MSNBC,University,225,35,0.155555556,,,,,,,,,
477654,141367,American Express,Television,298,17,0.05704698,,,,,,,,,
230496,776666,Hewlett-Packard Company,Media,861,2,0.00232288,,,,,,,,,
118593,28204,HBO_,Online,119,40,0.336134454,,,,,,,,,
806114,45764,illycaffè,Auto,878,41,0.046697039,,,,,,,,,
728695,289846,American Express,Sports,68,6,0.088235294,,,,,,,,,
652462,791869,Wendy's Restuarant,Stores,859,6,0.006984866,,,,,,,,,
775417,347584,MSNBC,Online,503,14,0.027833002,,,,,,,,,
297084,678564,Wendy's Restuarant,University,752,7,0.009308511,,,,,,,,,
34192,486535,Online Marketing Group - Ad,Dealership,46,45,0.97826087,,,,,,,,,
798993,612562,Ebro Foods,Books,748,3,0.004010695,,,,,,,,,
718713,676310,American Express,Stores,18,30,1.666666667,,,,,,,,,
391557,599583,HBO_,Dealership,191,5,0.02617801,,,,,,,,,
291508,254985,Wendy's Restuarant,Sports,241,36,0.149377593,,,,,,,,,
670253,481474,Online Marketing Group - Ad,Sports,234,33,0.141025641,,,,,,,,,
